cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
1338,364.7293762207031,2520.676037597656,132,0,0,132,147.8415625,40.9115625,Stromal
1340,377.1965270996093,2533.588525390625,415,0,0,415,188.88859375,116.5934375,Invasive_Tumor
1341,379.5370880126953,2545.9990234375,197,0,0,197,105.16890625,55.451875,Stromal
1343,387.6876770019531,2552.045520019531,296,0,0,296,128.6953125,76.44953125,Invasive_Tumor
1344,386.9911117553711,2540.801281738281,144,0,0,144,66.3796875,42.22109375,Invasive_Tumor
1345,388.631657409668,2529.886584472656,300,0,0,300,141.38421875,110.13609375,Invasive_Tumor
1346,397.3061553955078,2524.8621215820312,193,0,0,193,88.50625000000001,70.85015625,Invasive_Tumor
1347,398.0402557373047,2542.1910400390625,479,0,0,479,224.9684375,96.0021875,Invasive_Tumor
1348,406.1608322143555,2523.6971069335937,370,1,0,371,164.6396875,110.361875,Invasive_Tumor
1349,405.82641448974607,2536.6948852539062,91,0,0,92,57.0775,13.23078125,Invasive_Tumor
1350,405.93697052001954,2555.4803833007813,236,0,0,236,114.4259375,30.20953125,Invasive_Tumor
1351,413.65708618164064,2532.9697021484376,298,0,0,298,132.98515625000002,87.37734375000001,Invasive_Tumor
1352,415.9322006225586,2546.0021362304688,581,0,0,581,268.00234375,165.3621875,Invasive_Tumor
1353,425.4762573242188,2557.154650878906,556,0,0,556,252.46859375000005,188.93375,Prolif_Invasive_Tumor
1354,421.830061340332,2529.551232910156,208,0,0,208,101.0596875,63.083281250000006,Prolif_Invasive_Tumor
1355,427.5810241699219,2521.793115234375,261,0,0,262,127.7921875,73.2434375,Invasive_Tumor
1356,430.9304153442383,2536.0036376953126,392,0,0,392,178.68328125000002,125.30859375,Invasive_Tumor
1357,437.17958068847656,2548.9682128906247,353,0,0,353,160.16921875,91.89296875,Invasive_Tumor
1358,207.2854362487793,2554.119470214844,182,0,0,182,101.64671875,42.943593750000005,DCIS_2
1359,215.22731246948243,2538.034838867188,1259,0,0,1259,622.11765625,289.180625,DCIS_2
1360,587.5380645751953,2559.358508300781,233,0,0,233,106.70421875,78.07515625,Invasive_Tumor
1361,590.3221984863281,2544.608642578125,352,0,0,352,172.4065625,73.28859375,Prolif_Invasive_Tumor
1362,600.9137359619141,2552.7905151367186,390,1,1,393,195.075,114.696875,Invasive_Tumor
1363,598.1666442871093,2528.122875976562,296,0,0,296,136.32671875,61.006093750000005,Invasive_Tumor
1364,574.7752502441406,2556.3689819335937,332,1,0,333,203.1128125,70.805,Invasive_Tumor
1365,599.1493530273438,2538.403393554687,240,0,0,240,101.0596875,53.82625,Invasive_Tumor
1366,561.6148284912109,2553.3066162109376,113,0,0,113,53.96171875,20.049375,Invasive_Tumor
1367,582.5008911132812,2550.563415527344,142,0,0,142,74.64328125,48.588125000000005,Invasive_Tumor
1368,579.2203704833984,2535.971264648437,586,0,0,586,322.3253125,138.76515625000002,Invasive_Tumor
1396,505.28749084472656,2534.6134643554688,194,0,0,194,174.3934375,15.21765625,Invasive_Tumor
1399,532.2469757080078,2548.8308349609374,462,0,0,462,281.91046875,83.99062500000001,Invasive_Tumor
