seed	num_iterations	metric	component	value
1	6	interaction_distance	state_7:state_4	30.412093209212987
1	6	interaction_distance	state_7:state_5	14.672962831492919
1	6	interaction_distance	state_7:state_6	33.52734499179794
1	6	interaction_distance	state_7:state_7	58.603260119836975
1	6	interaction_distance	state_7:state_8	8.50409337586396
1	6	interaction_distance	state_8:state_0	15.857190509298833
1	6	interaction_distance	state_8:state_1	46.492668071501896
1	6	interaction_distance	state_8:state_2	53.90732129464727
1	6	interaction_distance	state_8:state_3	16.736859280782802
1	6	interaction_distance	state_8:state_4	30.409244726931057
1	6	interaction_distance	state_8:state_5	12.638318319555315
1	6	interaction_distance	state_8:state_6	32.96684698122509
1	6	interaction_distance	state_8:state_7	55.264983895902475
1	6	interaction_distance	state_8:state_8	9.59398830776887
1	8	moran_i	state_0	0.17586123565186298
1	8	geary_c	state_0	0.843164160367139
1	8	moran_i	state_1	-0.00027826086956521715
1	8	geary_c	state_1	1.0
1	8	moran_i	state_2	-0.004610548375829557
1	8	geary_c	state_2	0.9887423090357089
1	8	moran_i	state_3	0.3702605863192183
1	8	geary_c	state_3	0.6551890656506901
1	8	moran_i	state_4	0.10745520435341767
1	8	geary_c	state_4	0.8905177179695607
1	8	moran_i	state_5	0.17469441017367357
1	8	geary_c	state_5	0.8282643897693834
1	8	moran_i	state_6	0.03634994416889559
1	8	geary_c	state_6	0.962020010164599
1	8	moran_i	state_7	-0.0032078103207810317
1	8	geary_c	state_7	0.9961754707112974
1	8	moran_i	state_8	0.15454717747394078
1	8	geary_c	state_8	0.8842561256261
1	8	interaction_distance	state_0:state_0	9.998763636967931
1	8	interaction_distance	state_0:state_1	50.50561455792435
1	8	interaction_distance	state_0:state_2	49.36094780401919
1	8	interaction_distance	state_0:state_3	22.248498296847128
1	8	interaction_distance	state_0:state_4	32.589691230213056
1	8	interaction_distance	state_0:state_5	8.300467213277937
1	8	interaction_distance	state_0:state_6	30.17393144658307
1	8	interaction_distance	state_0:state_7	58.152109854926934
1	8	interaction_distance	state_0:state_8	11.217317747925962
1	8	interaction_distance	state_1:state_0	8.235794990623058
1	8	interaction_distance	state_1:state_1	
1	8	interaction_distance	state_1:state_2	60.591699130489694
1	8	interaction_distance	state_1:state_3	23.98517884597829
1	8	interaction_distance	state_1:state_4	27.82165008769329
1	8	interaction_distance	state_1:state_5	6.847677990324765
1	8	interaction_distance	state_1:state_6	34.52957219108947
1	8	interaction_distance	state_1:state_7	49.14682672274071
1	8	interaction_distance	state_1:state_8	12.418446600856942
1	8	interaction_distance	state_2:state_0	14.140188208949859
1	8	interaction_distance	state_2:state_1	60.59169913048969
1	8	interaction_distance	state_2:state_2	52.429587878826446
1	8	interaction_distance	state_2:state_3	16.983136811748015
1	8	interaction_distance	state_2:state_4	27.87117622575894
1	8	interaction_distance	state_2:state_5	11.531248917756049
1	8	interaction_distance	state_2:state_6	32.14684445235483
1	8	interaction_distance	state_2:state_7	56.49637517176886
1	8	interaction_distance	state_2:state_8	9.843682675209367
1	8	interaction_distance	state_3:state_0	20.45052442504991
1	8	interaction_distance	state_3:state_1	54.82424889162713
1	8	interaction_distance	state_3:state_2	57.20384767421989
1	8	interaction_distance	state_3:state_3	10.93260223814442
1	8	interaction_distance	state_3:state_4	24.157572622180382
1	8	interaction_distance	state_3:state_5	17.325841840628108
1	8	interaction_distance	state_3:state_6	38.08401566249631
1	8	interaction_distance	state_3:state_7	55.46533000701866
1	8	interaction_distance	state_3:state_8	9.676393864665629
1	8	interaction_distance	state_4:state_0	19.56608724595955
1	8	interaction_distance	state_4:state_1	55.56604673522667
1	8	interaction_distance	state_4:state_2	55.85146906159492
1	8	interaction_distance	state_4:state_3	11.265588975202453
1	8	interaction_distance	state_4:state_4	23.526954457865706
1	8	interaction_distance	state_4:state_5	16.631301655136223
1	8	interaction_distance	state_4:state_6	37.35249465302939
1	8	interaction_distance	state_4:state_7	53.664207849143104
1	8	interaction_distance	state_4:state_8	9.838019385984612
1	8	interaction_distance	state_5:state_0	10.497245111558362
1	8	interaction_distance	state_5:state_1	50.46103860998259
1	8	interaction_distance	state_5:state_2	49.51097713647667
1	8	interaction_distance	state_5:state_3	21.801851225555925
1	8	interaction_distance	state_5:state_4	32.29059107899067
1	8	interaction_distance	state_5:state_5	8.583379565278689
1	8	interaction_distance	state_5:state_6	30.420785906921505
1	8	interaction_distance	state_5:state_7	57.55951490640683
1	8	interaction_distance	state_5:state_8	10.835160117580314
1	8	interaction_distance	state_6:state_0	11.987825116207706
1	8	interaction_distance	state_6:state_1	53.26804386722165
1	8	interaction_distance	state_6:state_2	49.90841235388053
1	8	interaction_distance	state_6:state_3	20.36738857632922
1	8	interaction_distance	state_6:state_4	30.815209941974626
1	8	interaction_distance	state_6:state_5	9.979786885316924
1	8	interaction_distance	state_6:state_6	31.546664232042883
1	8	interaction_distance	state_6:state_7	57.06382720551687
1	8	interaction_distance	state_6:state_8	10.35301252494134
1	8	interaction_distance	state_7:state_0	19.7903781819347
1	8	interaction_distance	state_7:state_1	49.14682672274071
1	8	interaction_distance	state_7:state_2	56.49637517176886
1	8	interaction_distance	state_7:state_3	9.653091527501488
1	8	interaction_distance	state_7:state_4	19.285196169303426
1	8	interaction_distance	state_7:state_5	16.591701217969526
1	8	interaction_distance	state_7:state_6	37.73214336514222
1	8	interaction_distance	state_7:state_7	52.564708480664926
1	8	interaction_distance	state_7:state_8	9.634573020944963
1	8	interaction_distance	state_8:state_0	15.236061743761597
1	8	interaction_distance	state_8:state_1	53.31040926613819
1	8	interaction_distance	state_8:state_2	52.774318042035475
1	8	interaction_distance	state_8:state_3	16.658533881174076
1	8	interaction_distance	state_8:state_4	28.519900697721372
1	8	interaction_distance	state_8:state_5	12.568713379796646
1	8	interaction_distance	state_8:state_6	33.74222405757331
1	8	interaction_distance	state_8:state_7	56.62032334412299
1	8	interaction_distance	state_8:state_8	9.749298430551315
1	10	moran_i	state_0	0.22071627647254177
1	10	geary_c	state_0	0.8241540929494122
1	10	moran_i	state_1	-0.0011502516175413366
1	10	geary_c	state_1	1.017397555715312
1	10	moran_i	state_2	-0.0031700288184438024
1	10	geary_c	state_2	0.9555235350624394
1	10	moran_i	state_3	0.36657188250940004
1	10	geary_c	state_3	0.6522143792159636
1	10	moran_i	state_4	0.11285814116002794
1	10	geary_c	state_4	0.8923974842767293
1	10	moran_i	state_5	0.2041719026413714
1	10	geary_c	state_5	0.8221401817849086
1	10	moran_i	state_6	0.03893801914481385
1	10	geary_c	state_6	0.9779968923248099
1	10	moran_i	state_7	-0.0005030542579949695
1	10	geary_c	state_7	0.9628458498023714
1	10	moran_i	state_8	0.14962206065032838
1	10	geary_c	state_8	0.8887081135438342
1	10	interaction_distance	state_0:state_0	9.799834775195292
1	10	interaction_distance	state_0:state_1	50.816962233239195
1	10	interaction_distance	state_0:state_2	49.464606446369636
1	10	interaction_distance	state_0:state_3	23.9126583483518
1	10	interaction_distance	state_0:state_4	32.056094373363166
1	10	interaction_distance	state_0:state_5	8.10711777490647
1	10	interaction_distance	state_0:state_6	33.76033932409038
1	10	interaction_distance	state_0:state_7	59.64267926896515
1	10	interaction_distance	state_0:state_8	11.256732287449733
1	10	interaction_distance	state_1:state_0	17.037337937032056
1	10	interaction_distance	state_1:state_1	63.480912560687834
1	10	interaction_distance	state_1:state_2	51.713538298482554
1	10	interaction_distance	state_1:state_3	16.63371797641043
1	10	interaction_distance	state_1:state_4	33.391939171779505
1	10	interaction_distance	state_1:state_5	14.56925190761205
1	10	interaction_distance	state_1:state_6	41.04823765707465
1	10	interaction_distance	state_1:state_7	43.73395089761294
1	10	interaction_distance	state_1:state_8	11.580426911841311
1	10	interaction_distance	state_2:state_0	14.82115595100313
1	10	interaction_distance	state_2:state_1	51.71353829848257
1	10	interaction_distance	state_2:state_2	55.550097227748964
1	10	interaction_distance	state_2:state_3	16.054081327055293
1	10	interaction_distance	state_2:state_4	29.85254601425746
1	10	interaction_distance	state_2:state_5	12.298009486704933
1	10	interaction_distance	state_2:state_6	39.11080726794116
1	10	interaction_distance	state_2:state_7	50.7999395439754
1	10	interaction_distance	state_2:state_8	9.052271793955274
1	10	interaction_distance	state_3:state_0	21.3382963774995
1	10	interaction_distance	state_3:state_1	61.36006890708425
1	10	interaction_distance	state_3:state_2	59.29749510625894
1	10	interaction_distance	state_3:state_3	10.768040499337193
1	10	interaction_distance	state_3:state_4	26.741594304457603
1	10	interaction_distance	state_3:state_5	17.427287339065515
1	10	interaction_distance	state_3:state_6	42.62559591908728
1	10	interaction_distance	state_3:state_7	69.17130967299815
1	10	interaction_distance	state_3:state_8	10.13212995543994
1	10	interaction_distance	state_4:state_0	20.026693800610854
1	10	interaction_distance	state_4:state_1	60.289745427477634
1	10	interaction_distance	state_4:state_2	57.63600350974634
1	10	interaction_distance	state_4:state_3	11.665069247042666
1	10	interaction_distance	state_4:state_4	26.170495485594063
1	10	interaction_distance	state_4:state_5	16.019222132095635
1	10	interaction_distance	state_4:state_6	41.0579609884772
1	10	interaction_distance	state_4:state_7	69.33897537610049
1	10	interaction_distance	state_4:state_8	10.183560306094815
1	10	interaction_distance	state_5:state_0	10.863277162463943
1	10	interaction_distance	state_5:state_1	50.84709529091207
1	10	interaction_distance	state_5:state_2	49.89803670983548
1	10	interaction_distance	state_5:state_3	22.960255884409467
1	10	interaction_distance	state_5:state_4	31.591379253793228
1	10	interaction_distance	state_5:state_5	8.424615874621727
1	10	interaction_distance	state_5:state_6	34.262202599310356
1	10	interaction_distance	state_5:state_7	59.83810218324522
1	10	interaction_distance	state_5:state_8	10.781660480196447
1	10	interaction_distance	state_6:state_0	12.414797752749454
1	10	interaction_distance	state_6:state_1	53.95009558325714
1	10	interaction_distance	state_6:state_2	51.81070125661049
1	10	interaction_distance	state_6:state_3	21.044347967733113
1	10	interaction_distance	state_6:state_4	30.476267102084638
1	10	interaction_distance	state_6:state_5	9.911359907869413
1	10	interaction_distance	state_6:state_6	34.30094923843403
1	10	interaction_distance	state_6:state_7	66.95946550183714
1	10	interaction_distance	state_6:state_8	10.534858082467563
1	10	interaction_distance	state_7:state_0	19.275390279934246
1	10	interaction_distance	state_7:state_1	43.73395089761294
1	10	interaction_distance	state_7:state_2	50.7999395439754
1	10	interaction_distance	state_7:state_3	11.51972045486529
1	10	interaction_distance	state_7:state_4	37.05273748184377
1	10	interaction_distance	state_7:state_5	19.136805384608802
1	10	interaction_distance	state_7:state_6	53.67875981105636
1	10	interaction_distance	state_7:state_7	12.411068439759608
1	10	interaction_distance	state_7:state_8	9.403591333889631
1	10	interaction_distance	state_8:state_0	15.499997059964686
1	10	interaction_distance	state_8:state_1	54.59581053383894
1	10	interaction_distance	state_8:state_2	53.28907716856758
1	10	interaction_distance	state_8:state_3	18.207757479154093
1	10	interaction_distance	state_8:state_4	30.258451406389295
1	10	interaction_distance	state_8:state_5	12.045147620811582
1	10	interaction_distance	state_8:state_6	38.04834742206698
1	10	interaction_distance	state_8:state_7	61.67578794942024
1	10	interaction_distance	state_8:state_8	10.010313518505718
2	1	moran_i	state_0	0.11206598060226923
2	1	geary_c	state_0	0.945525457108103
2	1	moran_i	state_1	0.17924014336917565
2	1	geary_c	state_1	0.9224731182795698
2	1	moran_i	state_2	0.5770557755019008
2	1	geary_c	state_2	0.540418703493739
2	1	moran_i	state_3	0.035545171339563884
2	1	geary_c	state_3	0.9943925233644864
2	1	moran_i	state_4	-0.001451247165532882
2	1	geary_c	state_4	1.0389115646258515
2	1	moran_i	state_5	0.3526805253435962
2	1	geary_c	state_5	0.7627351201315001
2	1	moran_i	state_6	0.056917743460447534
2	1	geary_c	state_6	0.9160076607917766
2	1	moran_i	state_7	0.010193358554014292
2	1	geary_c	state_7	0.9281210592686006
2	1	moran_i	state_8	0.03800063271116735
2	1	geary_c	state_8	0.9281493198354946
2	1	interaction_distance	state_0:state_0	24.83348790752971
2	1	interaction_distance	state_0:state_1	19.775316936381437
2	1	interaction_distance	state_0:state_2	14.106354427828384
2	1	interaction_distance	state_0:state_3	41.50570660763017
2	1	interaction_distance	state_0:state_4	57.07339395960823
2	1	interaction_distance	state_0:state_5	8.003478144359383
2	1	interaction_distance	state_0:state_6	51.41512884138331
2	1	interaction_distance	state_0:state_7	53.97963684385594
2	1	interaction_distance	state_0:state_8	47.96211039785198
2	1	interaction_distance	state_1:state_0	24.31172837331866
2	1	interaction_distance	state_1:state_1	18.899769304373923
2	1	interaction_distance	state_1:state_2	13.857561302376283
2	1	interaction_distance	state_1:state_3	41.66865503306231
2	1	interaction_distance	state_1:state_4	59.00245525036236
2	1	interaction_distance	state_1:state_5	7.993457061385265
2	1	interaction_distance	state_1:state_6	52.00830711721928
2	1	interaction_distance	state_1:state_7	55.11164303204323
2	1	interaction_distance	state_1:state_8	49.0909288365872
2	1	interaction_distance	state_2:state_0	26.531585886220697
2	1	interaction_distance	state_2:state_1	22.280715546913225
2	1	interaction_distance	state_2:state_2	9.863483840850357
2	1	interaction_distance	state_2:state_3	42.378360106235256
2	1	interaction_distance	state_2:state_4	56.281209821298546
2	1	interaction_distance	state_2:state_5	10.681493276621154
2	1	interaction_distance	state_2:state_6	52.54300275643096
2	1	interaction_distance	state_2:state_7	53.77397746494913
2	1	interaction_distance	state_2:state_8	48.78650385398268
2	1	interaction_distance	state_3:state_0	26.199531076545675
2	1	interaction_distance	state_3:state_1	20.540197249851484
2	1	interaction_distance	state_3:state_2	13.226135163263606
2	1	interaction_distance	state_3:state_3	42.19450448412313
2	1	interaction_distance	state_3:state_4	59.11927372315782
2	1	interaction_distance	state_3:state_5	8.258339974554977
2	1	interaction_distance	state_3:state_6	52.62574507440623
2	1	interaction_distance	state_3:state_7	53.46341709223159
2	1	interaction_distance	state_3:state_8	48.77900632204023
2	1	interaction_distance	state_4:state_0	29.18802071492366
2	1	interaction_distance	state_4:state_1	27.648036432561977
2	1	interaction_distance	state_4:state_2	10.860355649837516
2	1	interaction_distance	state_4:state_3	49.4999476559364
2	1	interaction_distance	state_4:state_4	65.28071815331103
2	1	interaction_distance	state_4:state_5	10.529886498554843
2	1	interaction_distance	state_4:state_6	58.11235057616872
2	1	interaction_distance	state_4:state_7	58.90635071627003
2	1	interaction_distance	state_4:state_8	53.24021581401265
2	1	interaction_distance	state_5:state_0	25.478086637262738
2	1	interaction_distance	state_5:state_1	20.64022705640698
2	1	interaction_distance	state_5:state_2	14.042881965615473
2	1	interaction_distance	state_5:state_3	41.56721378186662
2	1	interaction_distance	state_5:state_4	58.41056341316306
2	1	interaction_distance	state_5:state_5	7.913165761122015
2	1	interaction_distance	state_5:state_6	52.29494116859821
2	1	interaction_distance	state_5:state_7	54.113750294136
2	1	interaction_distance	state_5:state_8	48.577352433407974
2	1	interaction_distance	state_6:state_0	26.584416234268765
2	1	interaction_distance	state_6:state_1	22.038179208598415
2	1	interaction_distance	state_6:state_2	10.63610235551014
2	1	interaction_distance	state_6:state_3	42.33538187408185
2	1	interaction_distance	state_6:state_4	58.11235057616872
2	1	interaction_distance	state_6:state_5	10.546002047584121
2	1	interaction_distance	state_6:state_6	53.57216268136149
2	1	interaction_distance	state_6:state_7	54.13266797772484
2	1	interaction_distance	state_6:state_8	49.19242034960375
2	1	interaction_distance	state_7:state_0	28.8415843476343
2	1	interaction_distance	state_7:state_1	24.191952599532357
2	1	interaction_distance	state_7:state_2	12.752404720263366
2	1	interaction_distance	state_7:state_3	42.51447054550012
2	1	interaction_distance	state_7:state_4	58.90635071627004
2	1	interaction_distance	state_7:state_5	9.43564500696795
2	1	interaction_distance	state_7:state_6	54.13266797772484
2	1	interaction_distance	state_7:state_7	56.846463390727
2	1	interaction_distance	state_7:state_8	49.779237975065925
2	1	interaction_distance	state_8:state_0	24.436505136413604
2	1	interaction_distance	state_8:state_1	21.575092129366098
2	1	interaction_distance	state_8:state_2	12.556944338390485
2	1	interaction_distance	state_8:state_3	39.267518496145485
2	1	interaction_distance	state_8:state_4	53.24021581401266
2	1	interaction_distance	state_8:state_5	9.20206343150445
2	1	interaction_distance	state_8:state_6	49.19242034960375
2	1	interaction_distance	state_8:state_7	49.779237975065925
2	1	interaction_distance	state_8:state_8	44.959560459094995
2	2	moran_i	state_0	0.12335148215365996
2	2	geary_c	state_0	0.9374846716044537
2	2	moran_i	state_1	0.16376623700416373
2	2	geary_c	state_1	0.920220731839072
2	2	moran_i	state_2	0.6221779187783035
2	2	geary_c	state_2	0.5059880920047692
2	2	moran_i	state_3	0.03534821255818719
2	2	geary_c	state_3	0.9444589872870263
2	2	moran_i	state_4	-0.002433528616493917
2	2	geary_c	state_4	1.0523659305993693
2	2	moran_i	state_5	0.43498503965422103
2	2	geary_c	state_5	0.6723640582749564
2	2	moran_i	state_6	0.07755600636956572
2	2	geary_c	state_6	0.9660231660231658
2	2	moran_i	state_7	-0.0015308419630796926
2	2	geary_c	state_7	0.9638000900495267
2	2	moran_i	state_8	0.02943357455552577
2	2	geary_c	state_8	0.9046859644420617
2	2	interaction_distance	state_0:state_0	29.343917203879982
2	2	interaction_distance	state_0:state_1	30.246450875938784
2	2	interaction_distance	state_0:state_2	14.099930030611025
2	2	interaction_distance	state_0:state_3	37.04370517398957
2	2	interaction_distance	state_0:state_4	52.880373607724366
2	2	interaction_distance	state_0:state_5	7.2090103754095844
2	2	interaction_distance	state_0:state_6	52.12857885518289
2	2	interaction_distance	state_0:state_7	47.10237902796059
2	2	interaction_distance	state_0:state_8	49.92306822250375
2	2	interaction_distance	state_1:state_0	29.896412925003975
2	2	interaction_distance	state_1:state_1	29.321443967420063
2	2	interaction_distance	state_1:state_2	13.725177970340454
2	2	interaction_distance	state_1:state_3	37.054693103547116
2	2	interaction_distance	state_1:state_4	55.92633677328622
2	2	interaction_distance	state_1:state_5	7.673057687071552
2	2	interaction_distance	state_1:state_6	53.585763233654696
2	2	interaction_distance	state_1:state_7	47.159059165799476
2	2	interaction_distance	state_1:state_8	51.42935031930267
2	2	interaction_distance	state_2:state_0	31.63279698439314
2	2	interaction_distance	state_2:state_1	33.04571629097572
2	2	interaction_distance	state_2:state_2	9.281873862500188
2	2	interaction_distance	state_2:state_3	38.86668155682982
2	2	interaction_distance	state_2:state_4	49.09483846178464
2	2	interaction_distance	state_2:state_5	10.589113252170524
2	2	interaction_distance	state_2:state_6	50.923111273581135
2	2	interaction_distance	state_2:state_7	50.99110361225599
2	2	interaction_distance	state_2:state_8	52.46657095008591
2	2	interaction_distance	state_3:state_0	30.037783723065306
2	2	interaction_distance	state_3:state_1	30.2685515880135
2	2	interaction_distance	state_3:state_2	12.480243723832771
2	2	interaction_distance	state_3:state_3	38.28612842868771
2	2	interaction_distance	state_3:state_4	52.478877804614186
2	2	interaction_distance	state_3:state_5	8.606629221020555
2	2	interaction_distance	state_3:state_6	52.272474941893314
2	2	interaction_distance	state_3:state_7	48.782098125670075
2	2	interaction_distance	state_3:state_8	51.036498323992085
2	2	interaction_distance	state_4:state_0	30.801470982006812
2	2	interaction_distance	state_4:state_1	36.444456934586334
2	2	interaction_distance	state_4:state_2	7.938342796833397
2	2	interaction_distance	state_4:state_3	38.481115819380996
2	2	interaction_distance	state_4:state_4	44.25322434969068
2	2	interaction_distance	state_4:state_5	10.049749930028263
2	2	interaction_distance	state_4:state_6	45.499531190383884
2	2	interaction_distance	state_4:state_7	53.06443621348396
2	2	interaction_distance	state_4:state_8	50.73973654039001
2	2	interaction_distance	state_5:state_0	29.46414236302406
2	2	interaction_distance	state_5:state_1	30.783274267875047
2	2	interaction_distance	state_5:state_2	13.519704212011556
2	2	interaction_distance	state_5:state_3	37.18999194352429
2	2	interaction_distance	state_5:state_4	50.98159200185374
2	2	interaction_distance	state_5:state_5	7.573935260202386
2	2	interaction_distance	state_5:state_6	51.17301267389075
2	2	interaction_distance	state_5:state_7	47.84968259804597
2	2	interaction_distance	state_5:state_8	50.08978197390282
2	2	interaction_distance	state_6:state_0	31.398253740669745
2	2	interaction_distance	state_6:state_1	33.59149795745311
2	2	interaction_distance	state_6:state_2	8.007916952461535
2	2	interaction_distance	state_6:state_3	38.113422499151426
2	2	interaction_distance	state_6:state_4	45.499531190383884
2	2	interaction_distance	state_6:state_5	11.103236359474941
2	2	interaction_distance	state_6:state_6	48.744004833106345
2	2	interaction_distance	state_6:state_7	48.39699600813073
2	2	interaction_distance	state_6:state_8	50.75611516677382
2	2	interaction_distance	state_7:state_0	26.867627070840218
2	2	interaction_distance	state_7:state_1	27.15453283927302
2	2	interaction_distance	state_7:state_2	12.323698981462698
2	2	interaction_distance	state_7:state_3	34.26052334010187
2	2	interaction_distance	state_7:state_4	53.064436213483965
2	2	interaction_distance	state_7:state_5	7.941144067447142
2	2	interaction_distance	state_7:state_6	48.39699600813072
2	2	interaction_distance	state_7:state_7	45.047610402522956
2	2	interaction_distance	state_7:state_8	47.24811041930878
2	2	interaction_distance	state_8:state_0	28.559283883679495
2	2	interaction_distance	state_8:state_1	31.016515833643908
2	2	interaction_distance	state_8:state_2	13.45620399928714
2	2	interaction_distance	state_8:state_3	36.709238304380435
2	2	interaction_distance	state_8:state_4	50.73973654039001
2	2	interaction_distance	state_8:state_5	8.954118388131741
2	2	interaction_distance	state_8:state_6	50.75611516677381
2	2	interaction_distance	state_8:state_7	47.24811041930879
2	2	interaction_distance	state_8:state_8	48.73334295644067
2	3	moran_i	state_0	0.0932093999938239
2	3	geary_c	state_0	0.960226044529537
2	3	moran_i	state_1	0.048678802113916626
2	3	geary_c	state_1	0.9798003523194365
2	3	moran_i	state_2	0.6646178817154894
2	3	geary_c	state_2	0.4627847164620865
2	3	moran_i	state_3	0.034939997088246924
2	3	geary_c	state_3	0.9672739751669058
2	3	moran_i	state_4	-0.0010189902732746655
2	3	geary_c	state_4	1.0004631773969437
2	3	moran_i	state_5	0.4453057741537878
2	3	geary_c	state_5	0.6451123542239499
2	3	moran_i	state_6	0.039668159255788114
2	3	geary_c	state_6	0.9568884723523895
2	3	moran_i	state_7	-0.0005555555555555553
2	3	geary_c	state_7	1.0500000000000003
2	3	moran_i	state_8	0.07546028759575327
2	3	geary_c	state_8	0.8679478564709046
2	3	interaction_distance	state_0:state_0	33.61013526724934
2	3	interaction_distance	state_0:state_1	42.32220420873422
2	3	interaction_distance	state_0:state_2	14.441808210987471
2	3	interaction_distance	state_0:state_3	34.71906531301359
2	3	interaction_distance	state_0:state_4	41.82778481537106
2	3	interaction_distance	state_0:state_5	7.3974824795311696
2	3	interaction_distance	state_0:state_6	52.627118504348346
2	3	interaction_distance	state_0:state_7	60.940547513303294
2	3	interaction_distance	state_0:state_8	53.806169245623394
2	3	interaction_distance	state_1:state_0	33.43467560515567
2	3	interaction_distance	state_1:state_1	42.67857977565292
2	3	interaction_distance	state_1:state_2	13.870813866040407
2	3	interaction_distance	state_1:state_3	33.34876635682616
2	3	interaction_distance	state_1:state_4	40.181559910399
2	3	interaction_distance	state_1:state_5	7.223397461101109
2	3	interaction_distance	state_1:state_6	51.05063593734214
2	3	interaction_distance	state_1:state_7	53.96952898837831
2	3	interaction_distance	state_1:state_8	53.65583518314586
2	3	interaction_distance	state_2:state_0	36.425010374291986
2	3	interaction_distance	state_2:state_1	43.43485967158232
2	3	interaction_distance	state_2:state_2	8.860252892451864
2	3	interaction_distance	state_2:state_3	34.24061091845766
2	3	interaction_distance	state_2:state_4	41.58278905763432
2	3	interaction_distance	state_2:state_5	10.491308710325542
2	3	interaction_distance	state_2:state_6	51.692799341129785
2	3	interaction_distance	state_2:state_7	50.74086486140953
2	3	interaction_distance	state_2:state_8	55.63178971064596
2	3	interaction_distance	state_3:state_0	34.77844661686383
2	3	interaction_distance	state_3:state_1	41.737213872320694
2	3	interaction_distance	state_3:state_2	13.363918565000322
2	3	interaction_distance	state_3:state_3	32.64147177036925
2	3	interaction_distance	state_3:state_4	41.16723762186168
2	3	interaction_distance	state_3:state_5	7.972521709367885
2	3	interaction_distance	state_3:state_6	51.25358348946899
2	3	interaction_distance	state_3:state_7	52.02261420943939
2	3	interaction_distance	state_3:state_8	53.75373751471082
2	3	interaction_distance	state_4:state_0	28.73755398113044
2	3	interaction_distance	state_4:state_1	34.24909746655569
2	3	interaction_distance	state_4:state_2	11.14141213623897
2	3	interaction_distance	state_4:state_3	28.631309702171233
2	3	interaction_distance	state_4:state_4	29.459575900096247
2	3	interaction_distance	state_4:state_5	6.208548140198446
2	3	interaction_distance	state_4:state_6	39.173377263644596
2	3	interaction_distance	state_4:state_7	40.878165584468974
2	3	interaction_distance	state_4:state_8	46.091792267149074
2	3	interaction_distance	state_5:state_0	33.82772095694729
2	3	interaction_distance	state_5:state_1	41.95054548688821
2	3	interaction_distance	state_5:state_2	13.639078533044138
2	3	interaction_distance	state_5:state_3	33.33563062220649
2	3	interaction_distance	state_5:state_4	40.82281453226109
2	3	interaction_distance	state_5:state_5	7.491112020992092
2	3	interaction_distance	state_5:state_6	51.555364176219264
2	3	interaction_distance	state_5:state_7	55.617658275898215
2	3	interaction_distance	state_5:state_8	53.748761566073675
2	3	interaction_distance	state_6:state_0	35.29347403225914
2	3	interaction_distance	state_6:state_1	42.70397703569286
2	3	interaction_distance	state_6:state_2	9.683400209017561
2	3	interaction_distance	state_6:state_3	34.83489081706161
2	3	interaction_distance	state_6:state_4	39.173377263644596
2	3	interaction_distance	state_6:state_5	10.66306397964439
2	3	interaction_distance	state_6:state_6	51.84220178629128
2	3	interaction_distance	state_6:state_7	50.12130846346422
2	3	interaction_distance	state_6:state_8	55.042203735567114
2	3	interaction_distance	state_7:state_0	42.57870780314417
2	3	interaction_distance	state_7:state_1	44.23304535500179
2	3	interaction_distance	state_7:state_2	16.49126653746427
2	3	interaction_distance	state_7:state_3	34.60011921178964
2	3	interaction_distance	state_7:state_4	40.878165584468974
2	3	interaction_distance	state_7:state_5	6.984796732803025
2	3	interaction_distance	state_7:state_6	50.12130846346422
2	3	interaction_distance	state_7:state_7	
2	3	interaction_distance	state_7:state_8	62.60403804483907
2	3	interaction_distance	state_8:state_0	35.57620295943037
2	3	interaction_distance	state_8:state_1	44.878422183499126
2	3	interaction_distance	state_8:state_2	12.886348741650286
2	3	interaction_distance	state_8:state_3	36.334528259679985
2	3	interaction_distance	state_8:state_4	46.09179226714907
2	3	interaction_distance	state_8:state_5	9.655265331828888
2	3	interaction_distance	state_8:state_6	55.04220373556712
2	3	interaction_distance	state_8:state_7	62.604038044839086
2	3	interaction_distance	state_8:state_8	57.134745476879786
2	4	moran_i	state_0	0.09649133898090784
2	4	geary_c	state_0	0.9241828929068149
2	4	moran_i	state_1	0.023592095977417092
2	4	geary_c	state_1	0.9846203246294991
2	4	moran_i	state_2	0.6707619178207412
2	4	geary_c	state_2	0.4453333333333332
2	4	moran_i	state_3	0.04682647064763023
2	4	geary_c	state_3	0.9683449786950468
2	4	moran_i	state_4	-0.002142857142857142
2	4	geary_c	state_4	1.0719107142857143
2	4	moran_i	state_5	0.46480414425184324
2	4	geary_c	state_5	0.6292499701135689
2	4	moran_i	state_6	0.05487171954563258
2	4	geary_c	state_6	0.9483218272620442
2	4	moran_i	state_7	-0.000981266726137377
2	4	geary_c	state_7	0.9675289919714534
2	4	moran_i	state_8	0.09847474747474749
2	4	geary_c	state_8	0.8239333333333331
2	4	interaction_distance	state_0:state_0	36.07732399417495
2	4	interaction_distance	state_0:state_1	43.29655018275293
2	4	interaction_distance	state_0:state_2	14.536519632078605
2	4	interaction_distance	state_0:state_3	35.46654872129778
2	4	interaction_distance	state_0:state_4	52.22870952280178
2	4	interaction_distance	state_0:state_5	7.400252879387144
2	4	interaction_distance	state_0:state_6	51.158556361207204
2	4	interaction_distance	state_0:state_7	54.01229205012199
2	4	interaction_distance	state_0:state_8	52.01558578565106
2	4	interaction_distance	state_1:state_0	35.97504432835516
2	4	interaction_distance	state_1:state_1	43.13680400148623
