genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
ELF3,0.1683072175159875,4,195,3.639710808016538,4.900712869183055,-4909.1679579868205,-10.396041577717744,4.247882093960265,SE,2873,8.820775243577824e-06,0.0004326001249072817,0.003961086273193359,9850.188364209558,-5018.67782181962,109.50986383279906,0.0,0.0
ENAH,0.1866222953455869,4,196,3.639710808016538,4.322428348646783,-4163.930017411263,-1.45998946282215,0.2971927109849731,SE,2873,1.144243756345252e-05,0.0004879101355200243,0.0043659210205078125,8359.712483058443,-4277.5983119524935,113.66829454123035,0.0,0.0
EPCAM,0.25548961762714506,4,215,3.639710808016538,2.8899915160114054,-4843.8661980360575,-1.3554706350521957,0.5787379165772331,SE,2873,9.950947968429621e-06,0.0002899221276135506,0.003259897232055664,9719.584844308032,-5023.397257461978,179.53105942592083,0.0,0.0
ERBB2,0.15938589404756764,4,217,3.639710808016538,5.230531913430945,-4329.242818433254,-1.0736731394289458,0.24620152788091565,SE,2873,9.370473320039684e-06,0.0004959683236664865,0.0037870407104492188,8690.338085102425,-4427.822808798428,98.57999036517413,0.0,0.0
ERN1,0.08775853194686496,4,4,8.659413643445745,9.95910534120676,-3574.376072355038,-0.8269578431848602,0.0739322954685751,SE,2873,7.819729284146777e-05,0.0104373898723132,0.005321979522705078,7180.604592945993,-3609.1350063271852,34.75893397214713,3.731623232638981e-09,8.898058378870896e-09
ESM1,0.10037224444718766,4,14,8.659413643445745,8.587150525922896,-4940.489282654912,-9.011077837515415,0.905458894868798,SE,2873,3.554233065966875e-05,0.003805701565897591,0.0032088756561279297,9912.831013545741,-4998.409520059327,57.920237404415275,2.731148640577885e-14,7.789372236942276e-14
ESR1,0.10427413107500841,4,18,8.659413643445745,8.22997285842582,-3371.176831655461,-1.9652230934255563,0.10478201603266236,SE,2873,7.877086553689112e-05,0.007931699244758804,0.004375934600830078,6774.206111546839,-3409.3060401354956,38.12920848003478,6.621152515151607e-10,1.6323334397908436e-09
FAM107B,1.974741379134447e-09,4,22,8.659413643445745,485165195.4097903,-4297.6095743439655,-4.393054624863692,4.218199298764216e-08,SE,2873,2.385897628395334e-06,443003245724.0141,0.003131866455078125,8627.071596923848,-4297.609662764476,8.842051011015428e-05,0.9924974280421676,0.6562356236249008
FAM49A,0.09799222890508073,4,29,8.659413643445745,8.818983062403015,-3703.2186473143674,-6.549519830174515,0.45351847886604507,SE,2873,2.8360020326035505e-05,0.0031572120124050175,0.0036351680755615234,7438.289742864652,-3774.198011250699,70.97936393633154,0.0,0.0
FASN,0.07195111085823559,4,32,8.659413643445745,12.357573928658786,-3916.7114874514896,-1.7851706097352558,0.09633760236016464,SE,2873,3.205818056582583e-05,0.0059884520106321315,0.0054209232330322266,7865.275423138896,-3962.994065388196,46.282577936706275,1.0237033443161181e-11,2.5672811142723973e-11
