seed	basis	basis_label	basis_dimension	GeneID	Gene	is_direct	is_null	effect_role	effect_role_label	effect_scope	effect_scope_label	reference_state	target_state	direction	configured_strength	configured_coefficient_0	configured_coefficient_1	latent_coefficient_0	latent_coefficient_1	estimated_coefficient_0	estimated_coefficient_1	latent_strength	observed_strength	maximum_latent_spatial_vector_error	orthogonal_estimate_magnitude	full_log_likelihood	reduced_log_likelihood	likelihood_ratio	full_minus_reduced_log_likelihood	lrt_df	p_value	detection_alpha	detected	full_fit_converged	reduced_fit_converged	full_fit_iterations	reduced_fit_iterations	fixed_design_rank	fixed_design_columns	fixed_design_condition_number	n_cells	n_target_cells
1	hotspot	Hotspot	1	11	Gene_11	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.25	-0.25		-0.24999999999999967		-0.3579385048306941		-0.24999999999999967	-0.3579385048306941	3.3306690738754696e-16	0.0	37149.83267097566	37133.33186943524	33.001603080832865	16.500801540416433	1	9.208291458435267e-09	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	12	Gene_12	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.25	0.25		0.24999999999999983		0.2262415103877753		0.24999999999999983	0.2262415103877753	3.6394074752070954e-16	0.0	50353.82657740217	50346.22393798605	15.205278832247132	7.602639416123566	1	9.643347433308272e-05	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	13	Gene_13	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.25	0.25		0.24999999999999975		0.19457705360479519		0.24999999999999975	0.19457705360479519	6.194830170398131e-16	0.0	26665.09944741671	26654.50845162188	21.18199158965581	10.590995794827904	1	4.1767062871072376e-06	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	14	Gene_14	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.25	0.25		0.24999999999999975		0.25776906455043347		0.24999999999999975	0.25776906455043347	2.5134967489537845e-16	0.0	23288.88694397063	23279.204253250788	19.365381439682096	9.682690719841048	1	1.079462493491111e-05	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	15	Gene_15	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.5	0.5		0.4999999999999997		0.5625474203614306		0.4999999999999997	0.5625474203614306	4.4400317574821207e-16	0.0	27303.259602819002	27248.706491688547	109.10622226091073	54.55311113045536	1	1.5381795229695817e-25	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	16	Gene_16	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.5	0.5		0.5000000000000001		0.5115023790859441		0.5000000000000001	0.5115023790859441	7.571203340733973e-16	0.0	39240.143018244264	39217.14339759436	45.99924129981082	22.99962064990541	1	1.1829879340861132e-11	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	17	Gene_17	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.5	0.5		0.49999999999999944		0.5112002191200206		0.49999999999999944	0.5112002191200206	5.551115123125783e-16	0.0	30263.38146804771	30225.730740207	75.30145568142325	37.650727840711625	1	4.040616383293585e-18	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	18	Gene_18	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.75	0.75		0.7499999999999997		0.7862786551333989		0.7499999999999997	0.7862786551333989	3.907502103453449e-16	0.0	22731.95674732653	22642.114479364074	179.68453592491278	89.84226796245639	1	5.679358051182826e-41	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	19	Gene_19	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.75	0.75		0.7499999999999991		0.8179649157503182		0.7499999999999991	0.8179649157503182	8.881784197001252e-16	0.0	30351.02619958718	30206.703172274392	288.64605462557665	144.32302731278833	1	9.807788623963357e-65	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	20	Gene_20	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.75	0.75		0.7499999999999991		0.7397050812038715		0.7499999999999991	0.7397050812038715	8.881784197001252e-16	0.0	48697.78308968592	48611.449662432315	172.66685450721707	86.33342725360853	1	1.9351949145189508e-39	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	21	Gene_21	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	1.0	1.0		0.9999999999999992		1.0019680825791493		0.9999999999999992	1.0019680825791493	7.771561172376096e-16	0.0	20953.66353828319	20826.088924103497	255.14922835938341	127.57461417969171	1	1.9584216751525316e-57	0.05	True	True	True	5	6	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	22	Gene_22	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	1.0	1.0		0.9999999999999997		1.0053887744466339		0.9999999999999997	1.0053887744466339	8.042002326544274e-16	0.0	44735.35887810355	44589.59895622029	291.519843766524	145.759921883262	1	2.3195249523748748e-65	0.05	True	True	True	5	6	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	23	Gene_23	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	1.0	1.0		0.9999999999999992		1.1689371504404047		0.9999999999999992	1.1689371504404047	7.771561172376096e-16	0.0	50231.68621481838	50011.332500242694	440.7074291513709	220.35371457568544	1	7.594210808995649e-98	0.05	True	True	True	6	6	8	8	18.302916804194943	1595	414
1	hotspot	Hotspot	1	24	Gene_24	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-1.0	-1.0		-1.0000000000000004		-0.8717361930281907		-1.0000000000000004	-0.8717361930281907	4.440892098500626e-16	0.0	30376.07994225838	30331.68598644671	88.787911623338	44.393955811669	1	4.3949340846665394e-21	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	25	Gene_25	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-1.0	-1.0		-0.9999999999999997		-0.9171612771956411		-0.9999999999999997	-0.9171612771956411	3.3306690738754696e-16	0.0	14143.98968176313	14111.912662531113	64.1540384640357	32.07701923201785	1	1.1506190345937865e-15	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	26	Gene_26	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-1.0	-1.0		-1.0000000000000004		-0.9687119533539308		-1.0000000000000004	-0.9687119533539308	4.440892098500626e-16	0.0	32298.437414602653	32227.673621504073	141.52758619716042	70.76379309858021	1	1.233611573770438e-32	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	27	Gene_27	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.75	-0.75		-0.7499999999999998		-0.8807347483273649		-0.7499999999999998	-0.8807347483273649	7.715684835996552e-16	0.0	24216.93982027886	24201.393767191927	31.09210617386998	15.54605308693499	1	2.4607006529783227e-08	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	28	Gene_28	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.75	-0.75		-0.7500000000000001		-0.9990779223970119		-0.7500000000000001	-0.9990779223970119	2.9289658579884784e-16	0.0	26420.981086316064	26364.09126823512	113.77963616188936	56.88981808094468	1	1.456254184375207e-26	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	29	Gene_29	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.75	-0.75		-0.7499999999999998		-0.8279693967823262		-0.7499999999999998	-0.8279693967823262	2.263069102935648e-16	0.0	54061.80899405149	53998.10393826238	127.41011157822504	63.70505578911252	1	1.5109138759658181e-29	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	30	Gene_30	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.5	-0.5		-0.5000000000000003		-0.4915533036009957		-0.5000000000000003	-0.4915533036009957	3.3306690738754696e-16	0.0	44017.35722431186	43988.39025404503	57.93394053366501	28.966970266832504	1	2.710695255854355e-14	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	31	Gene_31	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.5	-0.5		-0.5000000000000007		-0.42093383818997226		-0.5000000000000007	-0.42093383818997226	6.661338147750939e-16	0.0	48535.17841656743	48518.481651233014	33.39353066883632	16.69676533441816	1	7.5273943416336e-09	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	32	Gene_32	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.5	-0.5		-0.49999999999999967		-0.3740548686890435		-0.49999999999999967	-0.3740548686890435	6.065638916067654e-16	0.0	25085.255430353875	25077.813804686695	14.883251334358647	7.4416256671793235	1	0.00011437397160908508	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	33	Gene_33	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.25	-0.25		-0.250000000000001		-0.30664015901458525		-0.250000000000001	-0.30664015901458525	9.992007221626409e-16	0.0	37756.99142552854	37747.31825427586	19.346342505363282	9.673171252681641	1	1.0902787316687436e-05	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	34	Gene_34	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.25	-0.25		-0.25000000000000033		-0.23255328806948886		-0.25000000000000033	-0.23255328806948886	3.3306690738754696e-16	0.0	41414.51183725432	41409.47041969774	10.082835113164037	5.041417556582019	1	0.0014965688849728175	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	35	Gene_35	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	-0.25	-0.25		-0.25000000000000017		-0.24284944392512084		-0.25000000000000017	-0.24284944392512084	2.725541699151619e-16	0.0	30964.163773232864	30960.725480193127	6.876586079473782	3.438293039736891	1	0.008733221947795746	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	36	Gene_36	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.25	0.25		0.2500000000000006		0.4022720981190434		0.2500000000000006	0.4022720981190434	6.106226635438361e-16	0.0	38425.4790054956	38415.9573816732	19.04324764480407	9.521623822402034	1	1.2778914576930387e-05	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	37	Gene_37	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.25	0.25		0.24999999999999986		0.20017895650068313		0.24999999999999986	0.20017895650068313	3.8093613150663616e-16	0.0	54745.09979882988	54741.22236276045	7.754872138859355	3.8774360694296774	1	0.005356783384132859	0.05	True	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	38	Gene_38	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.25	0.25		0.25000000000000006		0.05162286067847191		0.25000000000000006	0.05162286067847191	3.596686380565472e-16	0.0	34139.62525885699	34139.39351168397	0.46349434604053386	0.23174717302026693	1	0.4959953980368793	0.05	False	True	True	4	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	39	Gene_39	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.5	0.5		0.49999999999999967		0.3400998185907345		0.49999999999999967	0.3400998185907345	5.035903033972792e-16	0.0	24586.862679394075	24579.003239987942	15.718878812265757	7.8594394061328785	1	7.348703903514309e-05	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	40	Gene_40	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.5	0.5		0.5000000000000003		0.4793679458392419		0.5000000000000003	0.4793679458392419	5.112116008040051e-16	0.0	24368.61254477489	24355.19561927574	26.833850998300477	13.416925499150238	1	2.2171936653371938e-07	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	41	Gene_41	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.5	0.5		0.5000000000000002		0.4725182436695679		0.5000000000000002	0.4725182436695679	2.220446049250313e-16	0.0	41203.47487296776	41181.86162699096	43.22649195359554	21.61324597679777	1	4.8756048469568276e-11	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	42	Gene_42	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.75	0.75		0.7500000000000006		0.6743445754782872		0.7500000000000006	0.6743445754782872	5.551115123125783e-16	0.0	39428.10137260408	39378.32801706947	99.5467110692116	49.7733555346058	1	1.9159083094979105e-23	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	43	Gene_43	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.75	0.75		0.7500000000000009		0.7589952498000424		0.7500000000000009	0.7589952498000424	8.881784197001252e-16	0.0	29069.082564500564	29029.68196142679	78.8012061475456	39.4006030737728	1	6.868511915472338e-19	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	44	Gene_44	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.75	0.75		0.7500000000000003		0.8425172818985687		0.7500000000000003	0.8425172818985687	7.104688319821047e-16	0.0	23135.07986419856	23082.985580120734	104.18856815565232	52.09428407782616	1	1.8394887875467984e-24	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	45	Gene_45	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	1.0	1.0		1.0000000000000004		0.8614517361028872		1.0000000000000004	0.8614517361028872	4.440892098500626e-16	0.0	13670.522492027487	13612.973572989806	115.09783807536223	57.54891903768112	1	7.490898016396772e-27	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	46	Gene_46	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	1.0	1.0		0.9999999999999996		0.8864171439118999		0.9999999999999996	0.8864171439118999	7.472879070170894e-16	0.0	34981.967088679216	34879.346992234554	205.24019288932323	102.62009644466161	1	1.5009851028124679e-46	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	47	Gene_47	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	1.0	1.0		0.9999999999999998		1.0266605068753045		0.9999999999999998	1.0266605068753045	2.9597658898792065e-16	0.0	50242.12007418292	50109.85290006384	264.53434823817224	132.26717411908612	1	1.7626604940545082e-59	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	409
1	hotspot	Hotspot	1	48	Gene_48	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-1.0	-1.0		-0.999999999999999		-0.9582237996303405		-0.999999999999999	-0.9582237996303405	9.992007221626409e-16	0.0	54458.77329800021	54398.213733946985	121.11912810645299	60.559564053226495	1	3.598609158423806e-28	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	49	Gene_49	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-1.0	-1.0		-0.999999999999999		-1.144816885667768		-0.999999999999999	-1.144816885667768	9.992007221626409e-16	0.0	31218.622017090976	31153.316097844243	130.61183849346708	65.30591924673354	1	3.0108194413159655e-30	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	50	Gene_50	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-1.0	-1.0		-0.9999999999999984		-1.0852713863139862		-0.9999999999999984	-1.0852713863139862	1.5543122344752192e-15	0.0	36744.4388335372	36680.07815918544	128.72134870351874	64.36067435175937	1	7.804018365527745e-30	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	51	Gene_51	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.75	-0.75		-0.7499999999999992		-0.8120394807513961		-0.7499999999999992	-0.8120394807513961	7.771561172376096e-16	0.0	17637.014137766917	17606.19567126975	61.63693299433362	30.81846649716681	1	4.129988385930672e-15	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	52	Gene_52	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.75	-0.75		-0.7499999999999989		-0.760394626495517		-0.7499999999999989	-0.760394626495517	1.1102230246251565e-15	0.0	15523.182456298864	15503.502704526745	39.35950354423767	19.679751772118834	1	3.5253289355128094e-10	0.05	True	True	True	5	5	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	53	Gene_53	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.75	-0.75		-0.7499999999999987		-0.5843276095234836		-0.7499999999999987	-0.5843276095234836	1.3322676295501878e-15	0.0	24132.603645380314	24115.83034261553	33.546605529569206	16.773302764784603	1	6.957669292405167e-09	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	54	Gene_54	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.5	-0.5		-0.49999999999999933		-0.4646615112017347		-0.49999999999999933	-0.4646615112017347	6.661338147750939e-16	0.0	16822.703176024104	16809.524014391598	26.358323265012586	13.179161632506293	1	2.8359416408248177e-07	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	55	Gene_55	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.5	-0.5		-0.4999999999999995		-0.4300257510483538		-0.4999999999999995	-0.4300257510483538	4.996003610813204e-16	0.0	29071.329155278116	29057.716174684694	27.22596118684305	13.612980593421526	1	1.810117183968464e-07	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	56	Gene_56	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.5	-0.5		-0.4999999999999992		-0.47357788370823195		-0.4999999999999992	-0.47357788370823195	7.771561172376096e-16	0.0	32795.831231405544	32783.75825734668	24.14594811772986	12.07297405886493	1	8.93038661393625e-07	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	384
1	hotspot	Hotspot	1	57	Gene_57	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	-0.25	-0.25		-0.24999999999999958		-0.5159393326853875		-0.24999999999999958	-0.5159393326853875	4.163336342344337e-16	0.0	16195.466099990581	16182.569224103	25.7937517751634	12.8968758875817	1	3.7991637036980986e-07	0.05	True	True	True	5	4	8	8	18.302916804194943	1595	384
