genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
KLF5,0.778671755307716,1.01025365630507,0.870525384245562,0.252730801644417,5.74936502595672,952
TUBA4A,0.779515912256253,0.989656938431331,0.870525384245562,0.246505904983355,5.83249692366017,952
CCL8,0.811819637562125,1.05899988773461,0.898457602104927,0.220777209315775,5.26846610825998,106
AIF1,0.816433819411456,0.989709849846863,0.898457602104927,0.200722484429737,5.45280907856138,709
LGALSL,0.816779638277206,0.986511305161353,0.898457602104927,0.199656018895157,4.82709696900711,549
OCIAD2,0.834197696008592,0.992046988944413,0.907538896585507,0.179843098651447,5.12066297194607,951
TMEM147,0.834197696008592,0.992046988944413,0.907538896585507,0.179843098651447,6.32649300106986,954
MMP1,0.837410890940264,0.929881876380126,0.907538896585507,0.164998630528805,5.73747481627277,114
MDM2,0.846895849289424,0.992738953767174,0.910550472835755,0.164970933212055,7.33797769234105,950
MZB1,0.848467486051499,0.983418644064101,0.910550472835755,0.161598807688137,4.96522859884266,343
IL7R,0.872125245012368,1.00975161145625,0.925716411467215,0.138156473067518,5.94399089976588,413
MYO5B,0.87456504693691,1.00555716602174,0.925716411467215,0.134773424641318,6.46121078045962,948
HMGA1,0.875222789023549,0.994235801923776,0.925716411467215,0.132508575080687,6.12236280006016,951
RORC,0.895026086991991,1.01019319413358,0.937839841552908,0.112032863487244,4.647232162161,296
ERN1,0.895210757845958,0.994395788087857,0.937839841552908,0.110075740373269,5.0935808638373,846
LAG3,0.905596153965485,0.979866060185446,0.944223478068279,0.0971653004031277,5.00970894538073,209
USP53,0.929583069999473,0.996615346847612,0.964661676414547,0.0727719608406022,5.95949157124052,949
MNDA,0.948214070567458,0.981073234940843,0.979376035327891,0.0521685588530276,5.08509510854009,191
DUSP2,0.955968351553079,0.984834178722524,0.982771202531203,0.0443475474651729,4.96022568855401,230
C6orf132,0.964210208233835,1.00226248571956,0.986633701448576,0.0365284082499788,4.70505572856325,660
EIF4EBP1,1,1.00041789021229,1,1.1106869759606e-16,4.91402070985292,937
PDE4A,1,0.998301668869637,1,1.10833749830079e-16,4.97491466733511,391
HPX,1,0.991667278679077,1,0,4.73767335090777,200
ITGAM,1,0.991295065761387,1,0,5.11231860873881,193
SMAP2,1,0.999303853413581,1,0,4.95113633206634,875
